datetime,temperature_2m,wind_speed_10m,cloud_cover,shortwave_radiation,solar_proxy
2023-05-16 02:00:00,14.528571428571428,17.97142857142857,91.57142857142857,0.0,0.0
2023-05-16 03:00:00,13.085714285714285,18.657142857142855,97.57142857142857,0.0,0.0
2023-05-16 04:00:00,12.914285714285715,19.2,93.57142857142857,0.0,0.0
2023-05-16 05:00:00,12.685714285714285,19.02857142857143,93.85714285714286,0.0,0.0
2023-05-16 06:00:00,12.6,18.728571428571428,88.28571428571429,4.571428571428571,0.5355102040816324
2023-05-16 07:00:00,12.928571428571429,19.514285714285712,100.0,42.142857142857146,0.0
2023-05-16 08:00:00,13.4,21.214285714285715,95.71428571428571,86.85714285714286,3.722448979591843
2023-05-16 09:00:00,13.857142857142858,19.900000000000002,87.14285714285714,134.28571428571428,17.265306122448976
2023-05-16 10:00:00,14.542857142857143,22.91428571428571,89.71428571428571,218.0,22.422857142857147
2023-05-16 11:00:00,14.742857142857144,21.599999999999998,79.0,237.85714285714286,49.949999999999996
2023-05-16 12:00:00,15.971428571428573,23.514285714285712,81.42857142857143,459.2857142857143,85.29591836734694
2023-05-16 13:00:00,15.971428571428572,24.014285714285712,80.14285714285714,432.14285714285717,85.81122448979595
2023-05-16 14:00:00,16.52857142857143,25.099999999999998,99.28571428571429,441.42857142857144,3.1530612244897847
2023-05-16 15:00:00,15.62857142857143,24.342857142857145,93.0,378.57142857142856,26.49999999999998
2023-05-16 16:00:00,15.571428571428571,24.54285714285714,97.14285714285714,322.85714285714283,9.22448979591837
2023-05-16 17:00:00,15.171428571428573,22.285714285714285,89.57142857142857,183.57142857142858,19.143877551020413
2023-05-16 18:00:00,15.285714285714286,21.87142857142857,75.14285714285714,202.57142857142858,50.353469387755126
2023-05-16 19:00:00,15.214285714285714,20.52857142857143,56.57142857142857,204.71428571428572,88.90448979591837
2023-05-16 20:00:00,14.557142857142859,17.885714285714283,56.857142857142854,134.28571428571428,57.93469387755103
2023-05-16 21:00:00,13.442857142857145,14.700000000000001,64.57142857142857,46.285714285714285,16.398367346938777
2023-05-16 22:00:00,11.985714285714286,13.171428571428573,77.28571428571429,2.5714285714285716,0.5840816326530611
2023-05-16 23:00:00,11.257142857142856,11.585714285714287,66.0,0.0,0.0
2023-05-17 00:00:00,10.528571428571428,11.357142857142858,74.85714285714286,0.0,0.0
2023-05-17 01:00:00,9.87142857142857,11.271428571428572,94.85714285714286,0.0,0.0
2023-05-17 02:00:00,9.571428571428571,11.171428571428573,95.14285714285714,0.0,0.0
2023-05-17 03:00:00,10.1,10.285714285714286,99.71428571428571,0.0,0.0
2023-05-17 04:00:00,10.114285714285714,9.6,98.42857142857143,0.0,0.0
2023-05-17 05:00:00,9.985714285714284,9.557142857142859,100.0,0.0,0.0
