weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.8, ""MLP"": 0.0, ""LSTM"": 0.05}",0.15000000000000002,0.0,0.8,0.0,0.05,11.169723828407841,21.911510960608698,0.8816853529449415,20.021534459999803
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.05, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.35000000000000003,0.05,0.6000000000000001,0.0,0.0,11.180286422031191,22.204989233904882,0.8784947639195174,19.924246303484765
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.30000000000000004,0.15000000000000002,0.55,0.0,0.0,11.181451213119741,22.16308940154098,0.8789528812982189,19.849353055927697
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.1, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.05}",0.15000000000000002,0.1,0.7000000000000001,0.0,0.05,11.182541163450688,21.893577007659317,0.8818789480813471,20.104662820499424
"{""XGBoost"": 0.25, ""LightGBM"": 0.0, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.25,0.0,0.7000000000000001,0.05,0.0,11.18277146281095,22.13004690271759,0.8793135456144386,19.970081999568635
"{""XGBoost"": 0.2, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.2,0.15000000000000002,0.6000000000000001,0.05,0.0,11.182910529204692,22.07769137115396,0.8798839130597065,19.932498638138547
"{""XGBoost"": 0.0, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.05}",0.0,0.30000000000000004,0.65,0.0,0.05,11.183718753583527,21.78975383913495,0.882996593093537,19.987664428498597
"{""XGBoost"": 0.05, ""LightGBM"": 0.25, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.05}",0.05,0.25,0.65,0.0,0.05,11.184195896783852,21.82006675366542,0.8826708270189565,20.03678977830706
"{""XGBoost"": 0.1, ""LightGBM"": 0.2, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.05}",0.1,0.2,0.65,0.0,0.05,11.191254310423819,21.8564563590419,0.8822791579600031,20.107209376551385
"{""XGBoost"": 0.25, ""LightGBM"": 0.05, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.25,0.05,0.65,0.05,0.0,11.193678734207275,22.125135009198484,0.8793671137996432,20.003673946251055
"{""XGBoost"": 0.05, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.55, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.35000000000000003,0.55,0.05,0.0,11.19664034910413,21.98168395736994,0.8809263192124874,19.811704596201366
