weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.05, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.30000000000000004,0.6000000000000001,0.05,0.0,11.13489988945199,21.66292512822391,0.8843546813535181,20.491464252188603
"{""XGBoost"": 0.25, ""LightGBM"": 0.05, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.25,0.05,0.65,0.05,0.0,11.138366624464853,21.711686824257136,0.883833476723516,20.79688409428346
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.05, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.30000000000000004,0.05,0.65,0.0,0.0,11.141486460063147,21.724230625822585,0.8836992088737587,20.813269491750646
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.75, ""MLP"": 0.1, ""LSTM"": 0.0}",0.05,0.1,0.75,0.1,0.0,11.142629534785756,21.792858875256155,0.8829632447874928,20.42631652396105
"{""XGBoost"": 0.05, ""LightGBM"": 0.05, ""CatBoost"": 0.8, ""MLP"": 0.1, ""LSTM"": 0.0}",0.05,0.05,0.8,0.1,0.0,11.145606549740853,21.84535727627409,0.8823986889207954,20.399572069483344
"{""XGBoost"": 0.2, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.2,0.15000000000000002,0.6000000000000001,0.05,0.0,11.145975565227122,21.671929658401414,0.8842585218387428,20.756742261499213
"{""XGBoost"": 0.0, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.75, ""MLP"": 0.1, ""LSTM"": 0.0}",0.0,0.15000000000000002,0.75,0.1,0.0,11.146052963325387,21.794509063226112,0.8829455197190429,20.343072143545164
"{""XGBoost"": 0.0, ""LightGBM"": 0.1, ""CatBoost"": 0.8, ""MLP"": 0.1, ""LSTM"": 0.0}",0.0,0.1,0.8,0.1,0.0,11.146370140333355,21.84461496483972,0.8824066810367971,20.305194936909576
"{""XGBoost"": 0.0, ""LightGBM"": 0.4, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.0,0.4,0.6000000000000001,0.0,0.0,11.147654706061877,21.67826178734205,0.8841908770056929,20.36368644017104
"{""XGBoost"": 0.0, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.35000000000000003,0.6000000000000001,0.05,0.0,11.147965835531574,21.673707757303657,0.8842395287688086,20.42574936306374
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.75, ""MLP"": 0.1, ""LSTM"": 0.0}",0.1,0.05,0.75,0.1,0.0,11.148341982240764,21.798060625360204,0.8829073669777919,20.526104494472396
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.1, ""LSTM"": 0.0}",0.05,0.15000000000000002,0.7000000000000001,0.1,0.0,11.150473920912656,21.75112954318709,0.8834110235572752,20.47423193655647
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.8, ""MLP"": 0.1, ""LSTM"": 0.0}",0.1,0.0,0.8,0.1,0.0,11.153239260089395,21.852934414267693,0.8823170939266429,20.50190636090494
"{""XGBoost"": 0.1, ""LightGBM"": 0.1, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.1, ""LSTM"": 0.0}",0.1,0.1,0.7000000000000001,0.1,0.0,11.153675155898812,21.75394278190458,0.883380862932026,20.564612610978827
"{""XGBoost"": 0.25, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.25,0.15000000000000002,0.6000000000000001,0.0,0.0,11.155391283967885,21.683772513960054,0.8841319909622577,20.78141053815152
"{""XGBoost"": 0.0, ""LightGBM"": 0.2, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.1, ""LSTM"": 0.0}",0.0,0.2,0.7000000000000001,0.1,0.0,11.157249944384278,21.755181513168225,0.8833675813043737,20.397304382558428
"{""XGBoost"": 0.0, ""LightGBM"": 0.05, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.1, ""LSTM"": 0.0}",0.0,0.05,0.8500000000000001,0.1,0.0,11.158928960241239,21.90542525576848,0.8817510652576365,20.286783673201274
"{""XGBoost"": 0.05, ""LightGBM"": 0.0, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.1, ""LSTM"": 0.0}",0.05,0.0,0.8500000000000001,0.1,0.0,11.15967799102588,21.90854733016768,0.8817173559571831,20.382114887659462
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.75, ""MLP"": 0.1, ""LSTM"": 0.0}",0.15000000000000002,0.0,0.75,0.1,0.0,11.160931260592072,21.81010941094036,0.8827778862899405,20.631818191805362
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.05, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.1, ""LSTM"": 0.0}",0.15000000000000002,0.05,0.7000000000000001,0.1,0.0,11.165419220999578,21.76361856706078,0.8832770994286262,20.66712904539047
"{""XGBoost"": 0.05, ""LightGBM"": 0.2, ""CatBoost"": 0.65, ""MLP"": 0.1, ""LSTM"": 0.0}",0.05,0.2,0.65,0.1,0.0,11.169202903365644,21.720231349391458,0.8837420252301427,20.53473246296785
"{""XGBoost"": 0.1, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.65, ""MLP"": 0.1, ""LSTM"": 0.0}",0.1,0.15000000000000002,0.65,0.1,0.0,11.170593127364922,21.720646424744906,0.8837375817893451,20.620376670525218
"{""XGBoost"": 0.25, ""LightGBM"": 0.1, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.25,0.1,0.6000000000000001,0.05,0.0,11.172800558214306,21.68870576963453,0.8840792629108496,20.874480941425073
"{""XGBoost"": 0.0, ""LightGBM"": 0.25, ""CatBoost"": 0.65, ""MLP"": 0.1, ""LSTM"": 0.0}",0.0,0.25,0.65,0.1,0.0,11.175976608143896,21.72669084452701,0.8836728657927895,20.45913988240979
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.0, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.30000000000000004,0.0,0.65,0.05,0.0,11.17640077083086,21.73770463811988,0.8835548977330204,20.93565699321698
"{""XGBoost"": 0.0, ""LightGBM"": 0.0, ""CatBoost"": 0.9, ""MLP"": 0.1, ""LSTM"": 0.0}",0.0,0.0,0.9,0.1,0.0,11.180460325465946,21.97685107855367,0.8809786723815608,20.276928533785316
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.1, ""CatBoost"": 0.65, ""MLP"": 0.1, ""LSTM"": 0.0}",0.15000000000000002,0.1,0.65,0.1,0.0,11.180998105248232,21.727935676606325,0.8836595354703969,20.719849902639027
"{""XGBoost"": 0.1, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.1,0.35000000000000003,0.55,0.0,0.0,11.181627271115387,21.661613807548292,0.8843686816334092,20.602564155934548
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.15000000000000002,0.30000000000000004,0.55,0.0,0.0,11.184995231446516,21.660308056316232,0.8843826216091738,20.692259861175646
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.0, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.35000000000000003,0.0,0.65,0.0,0.0,11.185227431844032,21.755207471878553,0.8833673029680172,20.958688956902634
"{""XGBoost"": 0.2, ""LightGBM"": 0.0, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.1, ""LSTM"": 0.0}",0.2,0.0,0.7000000000000001,0.1,0.0,11.185347310381415,21.78014775264184,0.8830997330470756,20.78466588400514
